@relation MyRelation

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute y1 numeric
@attribute y2 numeric
@attribute y3 numeric
@attribute y4 numeric
@attribute y5 numeric
@attribute y6 numeric
@attribute z1 numeric
@attribute z2 numeric
@attribute z3 numeric
@attribute z4 numeric
@attribute z5 numeric
@attribute z6 numeric
@attribute or0 numeric
@attribute or1 numeric
@attribute or2 numeric
@attribute or3 numeric
@attribute or4 numeric
@attribute or5 numeric
@attribute or6 numeric
@attribute or7 numeric
@attribute or8 numeric
@attribute att7 {eating,non-eating}

@data
-957.628113,239.477386,-51.055275,1095.630737,3880.131104,6446.213867,-872,424,160,-1064,104,-296,11.676767,10.666667,20.282827,192,320,456,15,18.167858,11.278793,1.835716,4.896417,18.167858,11.278793,1.835716,4.896417,non-eating
-952.723633,245.226135,-4.221106,1225.156616,1681.155029,2729.243896,-816,400,128,-1072,152,-160,11.030303,9.979798,21.737373,256,248,288,35,18.072929,12.445858,0.828894,?,18.072929,12.445858,0.828894,?,non-eating
-957.78894,242.170853,22.994974,716.9151,1071.627197,1444.156372,-864,352,160,-1024,112,-48,8.606061,6.747475,17.171717,160,240,208,14,16.699244,12.55344,1.915782,?,16.699244,12.55344,1.915782,?,non-eating
-706.412048,476.864319,80.884422,139029.984375,96646.929688,18670.40625,-16,1072,704,-1032,200,-64,14.666667,22.181818,33.21212,1016,872,768,16,87.70166,13.508665,3.056752,?,87.70166,13.508665,3.056752,?,non-eating
-113.447235,931.296509,187.095474,3620.036865,9980.779297,28370.494141,72,1184,696,-432,616,-344,17.494949,31.757576,50.828281,504,568,1040,16,84.963867,80.797852,9.914174,?,84.963867,80.797852,9.914174,?,non-eating
-779.823303,532.78717,93.718872,28074.373047,62223.960938,53506.777344,-344,936,576,-1280,-592,-2152,36.709679,49.548386,77,936,1528,2728,11,53.856144,19.612789,7.097545,16.217564,53.856144,19.612789,7.097545,16.217564,non-eating
-784.281433,430.834167,263.879395,43608.761719,77589.601563,69047.90625,-464,872,1128,-2280,-896,-504,42.868687,52.565655,91.353539,1816,1768,1632,10,58.673328,20.697195,7.278841,?,58.673328,20.697195,7.278841,?,non-eating
-886.391968,440.281403,-23.758795,2501.759033,4310.22168,2498.5271,-696,696,136,-1088,224,-232,14.747475,16,22.262627,392,472,368,35,31.718161,23.774551,1.505417,?,31.718161,23.774551,1.505417,?,non-eating
-885.145752,446.713562,-14.834171,47.048927,51.351799,216.169312,-864,464,56,-912,424,-64,4.484848,5.292929,14.909091,48,40,120,41,27.889063,26.158083,1.286369,?,27.889063,26.158083,1.286369,?,non-eating
-885.989929,441.809052,-14.351759,75.504417,73.321571,263.936249,-856,464,40,-912,416,-56,6.424242,6.707071,18.545454,56,48,96,37,27.619511,25.802086,1.408844,?,27.619511,25.802086,1.408844,?,non-eating
-887.799011,438.954773,-7.316583,100.505051,113.963303,197.025543,-856,464,40,-920,416,-64,6.343434,5.818182,14.181818,64,48,104,38,27.643913,25.127825,1.348904,?,27.643913,25.127825,1.348904,?,non-eating
-878.190979,457.447235,-12.904523,2999.824463,10480.964844,4485.561523,-688,784,152,-1064,248,-160,12.080808,14.909091,20.242424,376,536,312,39,39.807774,16.31666,1.423357,?,39.807774,16.31666,1.423357,?,non-eating
-910.713562,377.487427,54.633167,757.305542,4410.240234,1029.879883,-864,504,104,-1088,168,-72,9.373737,9.777778,19.313131,224,336,176,53,27.810284,13.123447,0.899879,4.609149,27.810284,13.123447,0.899879,4.609149,non-eating
-887.597961,423.919586,57.005024,4393.26416,10066.115234,6905.489258,-744,608,240,-1152,208,-112,21.494949,22.141415,24.121212,408,400,352,16,37.406849,15.845167,3.273013,9.248088,37.406849,15.845167,3.273013,9.248088,non-eating
-878.110535,98.492462,339.417084,1630.380371,56333.792969,21645.802734,-776,584,544,-984,-136,96,10.868687,14.020202,19.555555,208,720,448,24,32.805862,21.255201,2.287695,?,32.805862,21.255201,2.287695,?,non-eating
-899.899475,384.4422,81.125626,5899.583496,17168.287109,8087.938965,-720,584,304,-1264,40,-168,22.383839,18.949495,28.848484,544,544,472,16,33.698013,18.195658,3.451605,?,33.698013,18.195658,3.451605,?,non-eating
-908.78717,387.662659,43.309238,58.735886,166.135956,289.133606,-888,440,88,-936,352,-16,5.451613,6.516129,15.225806,48,88,104,49,26.158083,21.797005,0.939029,?,26.158083,21.797005,0.939029,?,non-eating
-901.748718,392.562805,72.723618,1887.79895,5270.955566,5698.05957,-744,632,264,-992,256,-80,11.676767,12.525252,17.292929,248,376,344,36,40.663906,18.660313,1.306238,?,40.663906,18.660313,1.306238,?,non-eating
-889.085449,414.432159,109.989952,9597.792969,21167.634766,13121.755859,-704,712,440,-1272,-88,-112,30.464647,38.343433,47.353535,568,800,552,12,35.344669,21.207205,4.783445,11.16377,35.344669,21.207205,4.783445,11.16377,non-eating
-501.185944,696.482422,114.653267,192724.46875,64476.878906,20864.683594,-16,1040,512,-1376,304,-528,24.565657,22.30303,43.474747,1360,736,1040,18,89.083344,20.472563,6.265973,?,89.083344,20.472563,6.265973,?,non-eating
-896.402039,366.311554,-14.472362,21366.744141,35687.160156,10553.776367,-496,1144,296,-1144,-168,-632,13.737373,27.434343,33.858585,648,1312,928,10,22.342657,7.423039,3.073451,6.617965,22.342657,7.423039,3.073451,6.617965,non-eating
-532.301514,522.452271,-373.226135,12051.84375,94145.375,264044.3125,-304,1120,1624,-1032,-280,-1560,33.292931,62.989899,128.444443,728,1400,3184,12,66.949852,43.514725,9.280941,?,66.949852,43.514725,9.280941,?,non-eating
-592.522583,121.28643,-790.994995,2706.852295,6503.711426,20473.507813,-424,384,-448,-712,-88,-1256,36.808083,45.696968,140.76767,288,472,808,8,58.769932,48.243717,12.527122,?,58.769932,48.243717,12.527122,?,non-eating
-561.165833,150.070358,-827.33667,5803.570313,11615.811523,26097.957031,-344,424,-280,-736,-128,-1384,43.878788,59.878788,167.030304,392,552,1104,7,64.408958,49.60434,15.225548,?,64.408958,49.60434,15.225548,?,non-eating
-492.944733,164.864319,-852.623108,5488.141602,9478.927734,26823.291016,-312,448,-416,-640,-184,-1384,50.828281,58.949493,182.464645,328,632,968,8,66.52121,50.208179,14.038243,?,66.52121,50.208179,14.038243,?,non-eating
-499.537689,198.753769,-854.914551,11012.87207,10269.790039,21885.226563,-312,720,-352,-1240,-40,-1208,45.656567,52.121212,138.181824,928,760,856,4,67.898972,48.03548,33.65926,?,67.898972,48.03548,33.65926,?,non-eating
-452.2211,345.125641,-751.035156,33098.875,107913.070313,73165.976563,24,1792,312,-1112,-56,-1616,49.575756,86.585861,162.020203,1136,1848,1928,5,64.802017,57.024612,24.236872,?,64.802017,57.024612,24.236872,?,non-eating
-126.994972,833.165833,90.331657,49425.414063,25888.53125,236338.765625,144,1064,912,-880,0,-1216,23.272728,42.909092,79.434341,1024,1064,2128,7,86.80497,55.542454,22.086258,?,86.80497,55.542454,22.086258,?,non-eating
-825.165833,281.206024,-291.457275,41627.433594,21244.601563,113626.140625,-240,608,256,-1296,-360,-944,24.121212,31.313131,48.848484,1056,968,1200,17,65.41098,10.202144,4.59958,?,65.41098,10.202144,4.59958,?,non-eating
-968.844238,172.2211,-26.572865,188.321335,1538.45752,2091.77124,-920,272,72,-1016,-64,-184,6.989899,11.191919,17.494949,96,336,256,19,15.578231,7.9255,1.110059,?,15.578231,7.9255,1.110059,?,non-eating
-968.763794,174.432159,6.713568,77.326073,108.398232,281.488251,-952,208,56,-992,144,-40,6.585859,6.787879,18.262627,40,64,96,16,11.723862,9.173598,1.247951,?,11.723862,9.173598,1.247951,?,non-eating
-971.417114,85.507538,20.984924,785.635437,11539.615234,3331.469727,-920,280,168,-1120,-144,-88,9.939394,14.989899,19.030304,200,424,256,20,16.285326,2.049002,0.96569,?,16.285326,2.049002,0.96569,?,non-eating
-949.10553,271.798981,-20.78392,56.220013,107.603218,292.796509,-928,296,24,-976,240,-72,5.575758,6.383838,17.131313,48,56,96,32,17.325035,15.059975,0.974569,?,17.325035,15.059975,0.974569,?,non-eating
-948.381897,272,-19.336683,113.570709,869.494324,305.901245,-920,304,40,-984,176,-56,5.575758,6.949495,14.060606,64,128,96,25,17.801409,10.601307,1.258101,?,17.801409,10.601307,1.258101,?,non-eating
-972.542725,125.587936,24.442211,519.987976,4357.789063,1038.348999,-912,216,128,-1040,-40,-56,8.888889,10.747475,17.575758,128,256,184,28,12.108068,2.049002,0.627589,?,12.108068,2.049002,0.627589,?,non-eating
-947.33667,276.140717,40.683418,74.499367,234.561508,240.338577,-928,312,80,-976,176,-24,6.141414,6.343434,16.242424,48,136,104,35,18.416122,14.716276,0.933165,?,18.416122,14.716276,0.933165,?,non-eating
-948.783936,277.226135,35.738693,79.461807,95.377724,275.244598,-920,296,80,-976,248,-32,6.707071,6.222222,18.222221,56,48,112,44,17.483696,15.315079,0.732763,?,17.483696,15.315079,0.732763,?,non-eating
-946.130676,261.98996,43.738693,529.724426,1921.750732,7251.245117,-872,336,296,-1000,152,-96,8.646464,8.202021,18.868687,128,184,392,30,22.483828,8.970551,0.943513,?,22.483828,8.970551,0.943513,?,non-eating
-882.050232,276.582916,129.045227,11697.783203,14428.017578,88079.710938,-592,608,744,-1000,144,-168,11.555555,17.979797,28.808081,408,464,912,32,53.266834,11.398751,1.237548,?,53.266834,11.398751,1.237548,?,non-eating
-905.407043,186.130646,319.155792,3080.668213,6076.409668,9350.063477,-768,376,528,-992,56,184,9.69697,12.808081,22.181818,224,320,344,24,36.73241,15.503408,1.850143,?,36.73241,15.503408,1.850143,?,non-eating
-846.472351,373.427124,349.025116,480.6026,943.02002,3378.587158,-768,496,528,-904,304,232,7.676768,7.757576,16.484848,136,192,296,56,36.73241,29.350513,1.092728,?,36.73241,29.350513,1.092728,?,non-eating
-864.964844,354.733673,329.005035,358.488953,654.468445,1532.065918,-792,400,464,-944,208,176,7.353535,6.060606,16.646465,152,192,288,43,31.828239,23.245146,1.342793,?,31.828239,23.245146,1.342793,?,non-eating
-938.814087,272.723633,129.125626,730.922974,892.877441,1035.009644,-872,352,200,-1016,208,40,10.141414,11.555555,19.191919,144,144,160,27,22.128485,13.722324,1.307811,?,22.128485,13.722324,1.307811,?,non-eating
-929.969849,278.512573,172.381912,622.817261,828.805481,666.277771,-872,352,232,-1000,208,104,8.202021,10.060606,15.757576,128,144,128,34,22.813547,15.120857,1.091901,?,22.813547,15.120857,1.091901,?,non-eating
-952.482422,239.276382,72.28141,873.765808,2997.131348,571.71814,-888,352,144,-1016,128,8,8.767676,9.737373,18.30303,128,224,136,18,20.918549,8.852786,1.475914,?,20.918549,8.852786,1.475914,?,non-eating
-893.065308,336.562805,149.547745,12094.211914,20977.46875,25257.46875,-592,736,696,-992,192,-576,13.777778,15.878788,37.81818,400,544,1272,26,51.338352,12.512186,1.383511,?,51.338352,12.512186,1.383511,?,non-eating
-441.608032,737.56781,496.361816,1000.716248,774.956726,725.520813,-360,800,576,-568,576,384,7.515152,9.454545,21.939394,208,224,192,59,68.934387,59.850948,2.132558,?,68.934387,59.850948,2.132558,?,non-eating
-891.175903,249.527634,148.944717,31560.21875,48820.609375,34923.628906,-512,760,600,-1208,-48,-160,15.474748,19.959597,29.69697,696,808,760,16,57.411011,3.690355,3.588734,?,57.411011,3.690355,3.588734,?,non-eating
-965.587952,63.437187,157.386932,131.221909,1732.853027,906.268921,-936,152,216,-1000,-8,88,6.787879,7.717172,17.898991,64,160,128,18,12.337217,8.458036,1.161288,?,12.337217,8.458036,1.161288,?,non-eating
-964.824097,35.618092,172.261307,78.142677,103.853302,262.962036,-944,72,224,-992,0,120,6.10101,6.383838,15.676767,48,72,104,12,13.123447,8.817675,1.740474,?,13.123447,8.817675,1.740474,?,non-eating
-957.869324,153.286438,71.879395,2746.551758,10505.97168,17290.005859,-832,336,264,-1200,0,-208,13.373737,11.070707,19.919191,368,336,472,13,18.693087,9.954281,1.983357,?,18.693087,9.954281,1.983357,?,non-eating
-961.76709,25.73494,5.140562,4261.36377,44057.882813,7606.500488,-800,400,216,-1216,-288,-232,22.967741,15.870968,21.903225,416,688,448,3,17.050457,14.820377,12.318869,?,17.050457,14.820377,12.318869,?,non-eating
-802.934692,529.76886,-111.71859,8903.805664,33094.554688,11021.173828,-664,712,192,-1032,0,-472,11.959596,17.535353,31.434343,368,712,664,47,44.566757,7.846312,1.575114,?,44.566757,7.846312,1.575114,?,non-eating
-827.497498,489.567841,-58.291458,9968.09082,28174,22678.197266,-688,632,288,-1120,144,-264,12.484848,11.232324,26.949495,432,488,552,31,40.460579,16.184555,2.369684,?,40.460579,16.184555,2.369684,?,non-eating
-965.429749,-18.763052,101.429718,6294.21582,19868.978516,13730.658203,-816,304,440,-1320,-640,-192,27.387096,25.193548,31.774193,504,944,632,16,30.165083,0.916654,1.579882,4.94975,30.165083,0.916654,1.579882,4.94975,non-eating
-943.879395,-205.587936,103.155777,426.329865,2819.85376,1914.435791,-872,-80,224,-976,-328,-16,6.707071,7.313131,15.757576,104,248,240,11,16.564732,11.22295,2.406642,?,16.564732,11.22295,2.406642,?,non-eating
-920.4422,-293.909546,84.301506,247.744949,302.677246,966.939087,-872,-248,168,-960,-336,8,7.757576,8.202021,18.060606,88,88,160,11,19.875387,16.453667,3.18589,?,19.875387,16.453667,3.18589,?,non-eating
-920.562805,-279.477386,120.402008,698.510071,3912.449463,1139.55542,-872,-136,224,-984,-392,24,10.020202,14.70707,21.050505,112,256,200,14,23.351229,14.160372,2.68151,?,23.351229,14.160372,2.68151,?,non-eating
-956.979919,16.674698,-14.200803,4012.552246,37402.636719,19137.912109,-800,456,432,-1136,-376,-344,19.741936,20,29.903225,336,832,776,22,21.013792,2.591143,0.96536,?,21.013792,2.591143,0.96536,?,non-eating
-412.261292,634.452271,-272.241211,59822.414063,101379.320313,321898.59375,224,1560,736,-1896,-64,-1608,52.969696,79.757576,140.444443,2120,1624,2344,7,79.860519,38.676716,17.027575,28.365793,79.860519,38.676716,17.027575,28.365793,non-eating
-451.537689,316.66333,-845.025146,3539.740967,7311.632813,7913.516602,-304,520,-536,-584,128,-1048,28.60606,44.727272,88.767677,280,392,512,13,70.436256,59.593864,9.306902,?,70.436256,59.593864,9.306902,?,non-eating
-547.698486,401.648254,-609.648254,30148.373047,58571.171875,142638.71875,-272,1176,296,-1032,48,-1112,39.474747,63.191917,100.525253,760,1128,1408,6,64.513657,60.768211,20.081047,?,64.513657,60.768211,20.081047,?,non-eating
-495.155792,209.809052,-834.854248,10711.499023,25278.972656,30983.697266,-176,1176,-240,-888,-96,-1376,46.303032,62.020203,159.434341,712,1272,1136,10,67.014946,52.485977,11.71148,?,67.014946,52.485977,11.71148,?,non-eating
-493.467346,144.884415,-859.698486,6569.073242,9921.801758,27390.515625,-288,432,-408,-736,-104,-1424,44.202019,64.161613,178.626266,448,536,1016,6,61.933449,52.765167,18.221455,?,61.933449,52.765167,18.221455,?,non-eating
-475.658295,292.783905,-809.56781,12265.180664,21686.257813,22490.328125,-232,696,-312,-720,-104,-1288,46.949493,71.878784,118.707069,488,800,976,8,70.418755,59.124969,15.706316,?,70.418755,59.124969,15.706316,?,non-eating
-547.052185,98.345383,-835.148621,8700.09668,15008.411133,31285.519531,-224,472,-280,-832,-264,-1456,51.387096,73.096771,189.516129,608,736,1176,8,68.009949,41.445881,12.919083,?,68.009949,41.445881,12.919083,?,non-eating
-559.155762,145.768845,-765.547729,52243.03125,20929.380859,39557.28125,120,680,-16,-1608,-160,-1184,73.535355,75.595963,158.545456,1728,840,1168,3,51.865936,44.82534,38.106636,?,51.865936,44.82534,38.106636,?,non-eating
-639.357422,708.144592,-196.273087,233742.0625,77287.765625,209639.21875,360,1880,920,-1704,8,-1224,79.290321,93,122.322578,2064,1872,2144,2,84.003616,69.826637,76.915131,10.024579,84.003616,69.826637,76.915131,10.024579,non-eating
-838.43219,442.89447,-126.994972,171563.015625,146512.78125,120612.820313,152,1336,736,-1800,-464,-928,71.919189,106.666664,117.656563,1952,1800,1664,1,0,3.4028234663852886E38,0,0,0,3.4028234663852886E38,0,0,non-eating
-677.628113,614.954773,-39.557789,125830.34375,95666.617188,254408.546875,152,1736,1024,-1592,-112,-2808,84.808083,82.626259,177.050507,1744,1848,3832,2,49.753292,10.937573,30.345432,27.446861,49.753292,10.937573,30.345432,27.446861,non-eating
-540.904541,327.879395,-746.653259,46978.324219,50019.222656,55700.777344,0,1072,-312,-1200,-320,-1784,44.242424,63.39394,107.676765,1200,1392,1472,8,74.162514,40.572208,14.091612,?,74.162514,40.572208,14.091612,?,non-eating
-641.447266,542.552734,-116.582916,91107.351563,50198.503906,151219.28125,-8,1072,400,-1048,112,-1040,24.202021,37.696968,49.21212,1040,960,1440,15,76.162605,11.372013,4.786328,?,76.162605,11.372013,4.786328,?,non-eating
-224.964828,914.974854,276.2211,651.99115,1626.046143,17622.5,-160,1088,496,-304,808,-176,11.636364,19.515152,49.535355,144,280,672,34,79.888939,72.868202,4.41466,?,79.888939,72.868202,4.41466,?,non-eating
-313.407043,920.844238,148.703522,2311.380615,1995.841797,16002.654297,-104,1072,568,-392,768,-200,10.666667,18.707071,35.030304,288,304,768,22,74.620186,68.012154,6.227337,?,74.620186,68.012154,6.227337,?,non-eating
-262.834167,926.43219,215.879395,2505.30835,901.530273,8929.277344,-152,1040,576,-376,744,-192,11.191919,15.313131,36.808083,224,296,768,30,79.812943,68.968796,4.787138,?,79.812943,68.968796,4.787138,?,non-eating
-332.180908,870.713562,326.793976,9003.838867,3140.154785,9422.693359,-144,1072,480,-624,672,-136,17.131313,19.595959,28.282827,480,400,616,13,77.485451,66.425819,10.747476,?,77.485451,66.425819,10.747476,?,non-eating
-864.080383,391.276367,51.537689,56742.136719,60430.984375,28626.451172,-288,1176,600,-1616,136,-464,25.616161,30.464647,41.696968,1328,1040,1064,18,57.157166,11.569192,2.338054,?,57.157166,11.569192,2.338054,?,non-eating
-727.678955,317.083618,-356.575256,37535.160156,38682.460938,216604.625,-144,1064,976,-1608,-120,-2472,30.416107,40.99329,93.664429,1464,1184,3448,38,48.297939,5.11109,2.203051,?,48.297939,5.11109,2.203051,?,non-eating
-242.452255,889.809021,185.165833,90487.046875,27951.458984,30172.042969,-32,1152,584,-1592,104,-504,21.050505,30.30303,53.21212,1560,1048,1088,23,85.891624,75.141838,6.861491,?,85.891624,75.141838,6.861491,?,non-eating
-117.909546,943.718567,268.341705,194.719696,422.435303,2422.101074,-48,1008,560,-152,840,104,7.030303,10.060606,27.797979,104,168,456,45,86.327858,81.724892,3.622647,?,86.327858,81.724892,3.622647,?,non-eating
-720.964844,411.537689,-308.261292,81947.484375,71987.421875,194954.203125,-152,1072,952,-1536,-104,-2512,64.36364,72.36364,142.42424,1384,1176,3464,7,51.959602,36.692909,12.601545,?,51.959602,36.692909,12.601545,?,non-eating
-583.839172,523.33667,-633.286438,12768.318359,7033.657715,48959.621094,-360,1488,16,-1872,264,-3440,23.595959,25.010101,70.78788,1512,1224,3456,44,59.837193,51.930855,2.443464,?,59.837193,51.930855,2.443464,?,non-eating
-560.032104,255.646591,-785.445801,1180.145752,9475.743164,338.735382,-504,336,-728,-640,24,-840,6.129032,7.903226,15.387096,136,312,112,64,59.88895,50.054558,1.73297,?,59.88895,50.054558,1.73297,?,non-eating
-542.110535,312.361816,-785.206055,72.36364,78.409645,286.816284,-520,336,-728,-568,280,-824,6.545455,6.060606,20.202021,48,56,96,56,58.189819,55.769348,2.007386,?,58.189819,55.769348,2.007386,?,non-eating
-548.180908,299.7789,-782.43219,74.876259,81.966583,252.518936,-528,320,-736,-576,272,-832,6.020202,6.707071,17.979797,48,48,96,66,57.714382,55.390388,1.69715,?,57.714382,55.390388,1.69715,?,non-eating
-548.22113,297.407043,-786.251282,177.611267,151.534912,1193.434692,-464,352,-568,-592,232,-1024,7.717172,7.151515,24.161615,128,120,456,58,58.580318,55.365055,1.926192,?,58.580318,55.365055,1.926192,?,non-eating
-553.12561,288.281403,-783.075378,47.865532,80.411896,261.941284,-536,312,-720,-576,264,-832,5.979798,6.828283,17.373737,40,48,112,56,57.157166,55.365055,1.981609,?,57.157166,55.365055,1.981609,?,non-eating
-487.517578,623.075378,-463.035187,38457.960938,73891,64150.347656,0,1216,224,-896,176,-848,15.878788,25.292929,51.515152,896,1040,1072,18,87.702332,42.764862,6.471924,?,87.702332,42.764862,6.471924,?,non-eating
-134.231155,877.909546,-63.718594,76052.125,20762.648438,101987.796875,304,1216,416,-752,536,-768,17.858585,25.212122,36.686871,1056,680,1184,6,100.147362,42.894474,21.959799,?,100.147362,42.894474,21.959799,?,non-eating
